0.1000000000000000056 0.002246863 0.002273773 0.002272478 0.02874405 0.03111899 0.02569508 
0.2000000000000000111 0.001606912 0.001607401 0.001602161 0.02051517 0.02203187 0.01832589 
0.3000000000000000444 0.001324203 0.001322568 0.001303883 0.01695393 0.01810026 0.01502278 
0.4000000000000000222 0.001153222 0.001150878 0.001134825 0.01458405 0.01566386 0.01305232 
0.5 0.001048849 0.001046799 0.001014181 0.01318491 0.01405354 0.01181026 
0.6000000000000000888 0.0009662742 0.0009588147 0.0009258504 0.01200068 0.01296871 0.01060039 
0.7000000000000000666 0.0009053355 0.0009030672 0.0008537863 0.01132907 0.01186619 0.009979499 
0.8000000000000000444 0.0008661066 0.0008408456 0.0008022728 0.01052555 0.01118785 0.009325279 
0.9000000000000000222 0.0008241721 0.000816792 0.0007554946 0.01010056 0.01067077 0.008857071 
1 0.0008034765 0.0007795971 0.0007223124 0.009533307 0.01014057 0.008487278 
1.100000000000000089 0.0007779128 0.0007464884 0.0006977193 0.009060359 0.00966595 0.008146848 
1.200000000000000178 0.0007599821 0.0007245679 0.0006638815 0.008685364 0.009304214 0.007813244 
1.300000000000000044 0.0007433124 0.0007077357 0.0006398824 0.008519388 0.008922902 0.00753567 
1.400000000000000133 0.0007323192 0.0006919251 0.0006231711 0.008251068 0.008610645 0.007284667 
1.5 0.0007185567 0.0006767627 0.0006046679 0.007958179 0.008364918 0.007029003 
1.600000000000000089 0.0007112349 0.0006686895 0.0005866421 0.007682174 0.008207675 0.006803005 
1.700000000000000178 0.0007064122 0.0006438564 0.0005726718 0.007502228 0.007878954 0.006673199 
1.800000000000000044 0.0006977704 0.0006424384 0.000556374 0.007366219 0.007722172 0.006606079 
1.900000000000000133 0.0006866688 0.0006395383 0.0005427494 0.007072568 0.007488683 0.006397872 
2 0.000691341 0.0006146504 0.0005364678 0.007045349 0.007405325 0.006235248 
2.100000000000000089 0.0006854043 0.0006126484 0.0005286575 0.007029091 0.007189984 0.006143646 
2.200000000000000178 0.0006875389 0.0006186745 0.0005204407 0.006717027 0.0070007 0.006069828 
2.300000000000000266 0.0006837477 0.0005967091 0.0005011626 0.006576343 0.006843572 0.00583311 
2.400000000000000355 0.0006826499 0.0005859439 0.0004948347 0.006410802 0.006839486 0.005800291 
2.5 0.0006854223 0.0005848304 0.0004849936 0.006308642 0.0066864 0.005820822 
2.600000000000000089 0.0006841121 0.0005909228 0.0004730733 0.00617641 0.006617779 0.005603534 
2.700000000000000178 0.0006857482 0.0005779558 0.0004604188 0.006144619 0.006460593 0.00552238 
2.800000000000000266 0.0006866318 0.0005827946 0.0004542513 0.006056984 0.006349295 0.00547544 
2.900000000000000355 0.0006893185 0.0005685062 0.0004539308 0.006030552 0.006386147 0.005403051 
3 0.000694118 0.0005636674 0.0004413671 0.005792667 0.006094572 0.005286809 
3.100000000000000089 0.0006928938 0.000567657 0.0004321286 0.005733895 0.006188154 0.005283407 
3.200000000000000178 0.0006942096 0.0005774486 0.0004290018 0.005743014 0.006244898 0.005220304 
3.300000000000000266 0.0006957908 0.0005585637 0.0004328722 0.005702605 0.006072955 0.005209234 
3.400000000000000355 0.0006939119 0.0005537037 0.0004204843 0.005636929 0.006060218 0.005010834 
3.5 0.0006974098 0.0005569165 0.0004139225 0.005506792 0.005935826 0.00497008 
3.600000000000000089 0.0007109651 0.0005473056 0.0004088662 0.005378063 0.005903084 0.005026698 
3.700000000000000178 0.0007051313 0.0005439465 0.0004067229 0.005487039 0.005791225 0.004870396 
3.800000000000000266 0.0007115042 0.0005564017 0.0004022742 0.005328134 0.005786028 0.00493812 
3.900000000000000355 0.0007056044 0.0005420217 0.0004004681 0.00514351 0.005620435 0.0047743 
4 0.0007169695 0.0005413025 0.0003958893 0.005269174 0.005729428 0.004801589 
4.100000000000000533 0.0007170917 0.000543064 0.0003981212 0.005206775 0.005573429 0.004757274 
4.200000000000000178 0.0007139816 0.0005319296 0.0003845776 0.005318722 0.005627879 0.004673128 
4.299999999999999822 0.0007262461 0.0005440227 0.0003793365 0.004928838 0.005495037 0.004695543 
4.400000000000000355 0.0007292002 0.000543986 0.0003823382 0.004967113 0.005423387 0.004712397 
4.5 0.000726733 0.0005414186 0.0003781697 0.004963898 0.005271364 0.004634958 
4.600000000000000533 0.0007198522 0.0005376897 0.0003732438 0.004983665 0.005389237 0.004520843 
4.700000000000000178 0.0007177683 0.0005342331 0.000371793 0.004736931 0.005365095 0.004510624 
4.800000000000000711 0.0007260028 0.0005243612 0.0003754469 0.004848403 0.005208655 0.004555561 
4.900000000000000355 0.0007255461 0.0005306821 0.0003633658 0.004824432 0.005280297 0.004399621 
5 0.0007252375 0.0005180262 0.0003686198 0.004830269 0.005104317 0.004434556 
5.100000000000000533 0.0007320205 0.0005202475 0.0003612211 0.004736185 0.005164377 0.00432885 
5.200000000000000178 0.0007476062 0.0005303376 0.0003573095 0.004746011 0.005202312 0.004356538 
5.300000000000000711 0.0007531414 0.000507778 0.0003567426 0.004736 0.005043985 0.004271256 
5.400000000000000355 0.0007514079 0.0005073958 0.0003515779 0.004629803 0.005016445 0.00432355 
5.5 0.0007571723 0.0005074832 0.0003553604 0.00470134 0.004922547 0.004231716 
5.600000000000000533 0.0007484107 0.0005211963 0.0003395676 0.004601237 0.005048717 0.004150783 
5.700000000000000178 0.0007619837 0.0005150726 0.0003537609 0.004532803 0.005116846 0.004138929 
5.800000000000000711 0.0007546831 0.0005143872 0.0003440211 0.004464839 0.004970016 0.004132932 
5.900000000000000355 0.000764957 0.0005227639 0.0003469924 0.004450597 0.004900626 0.004044333 
6 0.000766135 0.0005068661 0.000338669 0.00442965 0.004930081 0.004109376 
6.100000000000000533 0.0007627288 0.0005135418 0.000341638 0.004403664 0.004775316 0.004053978 
6.200000000000000178 0.0007754844 0.0005137407 0.0003318422 0.004441132 0.004778615 0.004150176 
6.300000000000000711 0.0007803841 0.0005010285 0.0003302843 0.004444919 0.004835147 0.00411677 
6.400000000000000355 0.0007788049 0.0005141697 0.0003342821 0.004494305 0.004813988 0.003931121 
6.5 0.000768657 0.0005103051 0.0003264567 0.004352919 0.004752998 0.003895337 
6.600000000000000533 0.0007770993 0.0005092096 0.0003265319 0.004280709 0.004766273 0.003913289 
6.700000000000000178 0.0007712158 0.0004959009 0.0003284419 0.004298854 0.00466521 0.004016514 
6.800000000000000711 0.0007812799 0.0005064867 0.0003246277 0.004310428 0.004700353 0.003992168 
6.900000000000000355 0.0007774858 0.0005018559 0.000323433 0.004257237 0.004615526 0.003944845 
7 0.0007916188 0.0005080896 0.0003159912 0.004368408 0.004739462 0.003824915 
7.100000000000000533 0.000785147 0.0005013877 0.0003218037 0.004306684 0.00454617 0.003888603 
7.200000000000000178 0.0007954753 0.000499483 0.0003242345 0.004191796 0.004561653 0.003815779 
7.300000000000000711 0.0007987681 0.0004950601 0.0003135901 0.004279441 0.004555215 0.003880182 
